,pt_y1,eta_y1,phi_y1,e_y1,pt_y2,eta_y2,phi_y2,e_y2,myy,label
24464,39.6552,-1.16148,-3.11148,69.549,31.1218,1.65343,2.97469,84.2819,135.105,1
24465,55.8863,1.72914,-2.04185,162.441,47.7114,0.258572,0.251915,49.3152,125.477,1
24466,46.0052,-2.18866,-1.96574,207.837,36.3123,0.0884538,1.40351,36.4545,140.399,0
24467,113.509,1.53955,0.0788675,276.79,46.3756,1.82553,2.14623,147.641,126.401,1
24468,49.5221,-1.66765,1.75479,135.898,41.3609,0.403518,-2.18548,44.7742,139.167,0
24469,73.6496,0.398475,0.902762,79.5745,54.4757,-0.0217728,-2.51091,54.4886,128.345,0
24470,61.8497,-0.504687,0.534728,69.8952,52.1609,-1.22359,-2.47983,96.3292,120.801,1
24471,71.4142,-1.78546,2.68796,218.885,48.7288,-0.18997,-1.20116,49.6107,151.554,0
24472,81.4821,-1.57228,-2.4291,204.731,53.3957,-1.77819,0.141875,162.538,127.317,1
24473,69.8813,-0.596342,3.03615,82.6797,36.3447,1.17028,0.145443,64.206,142.18,0
24474,45.1305,-1.93335,2.98509,159.249,29.3664,0.397098,-0.480927,31.7123,127.549,0
24475,70.2398,-0.0496578,3.12888,70.3264,45.0749,-1.23412,-0.355566,83.9849,131.46,1
24476,57.1678,2.1667,1.1255,252.795,54.0827,1.21138,-1.8404,98.8609,123.753,1
24477,89.3638,1.36177,-2.77819,185.846,45.9938,1.23709,0.0163929,85.9115,126.549,1
24478,171.771,0.915534,-1.83726,248.932,142.254,0.1885,-1.48993,144.789,128.114,1
24479,70.7344,1.67833,-2.41146,196.05,49.2824,2.2281,1.10402,231.38,120.593,1
24480,62.9712,-1.38243,-0.0131029,133.358,37.6438,0.0743119,-2.95616,37.7478,123.992,0
24481,56.941,0.179462,-1.9347,57.8604,38.9838,1.53417,0.647002,94.5961,113.743,0
24482,61.7221,-1.94217,3.02457,219.646,45.255,-0.0871388,-0.0373756,45.4269,154.466,0
24483,51.3421,1.19285,-0.202663,92.4112,51.0276,0.566028,2.81499,59.4225,107.251,0
24484,68.8406,1.57429,1.04547,173.288,54.7156,1.04447,-2.64431,87.3746,122.658,1
24485,43.8489,-1.82963,-3.07918,140.142,30.5528,0.330636,-0.427241,32.2381,118.907,1
24486,55.9396,0.0769329,-2.07618,56.1052,40.2483,1.66277,0.94437,109.949,126.198,1
24487,58.8648,-1.64273,1.35659,157.838,28.8245,0.0227711,-2.35058,28.832,110.267,0
24488,79.976,0.896378,2.57729,114.316,40.3403,1.79959,-1.57755,125.308,112.616,0
24489,63.4527,0.869341,-1.15105,88.9786,31.1316,-0.528571,1.56298,35.5827,109.896,0
24490,49.2323,0.5769,-2.44535,57.6546,46.406,-1.01271,0.59124,72.3075,127.316,0
24491,65.5795,-0.146434,2.51615,66.2838,38.6318,0.872109,-0.50872,54.278,113.854,0
24492,58.1432,-0.616295,0.984587,69.5392,51.5374,0.445779,-1.94397,56.7435,124.743,1
24493,78.1438,-0.725035,-0.886799,99.5986,70.3727,-0.884727,-2.92702,99.7585,126.942,1
24494,53.8501,1.00722,-1.43788,83.554,49.1994,-0.383671,1.37901,52.8652,127.779,0
24495,48.0064,1.23251,-1.4649,89.3252,46.6363,-0.734421,2.69403,59.7891,136.644,0
24496,60.6584,0.152966,1.76893,61.3694,55.4388,1.09697,-1.29852,92.2768,129.069,1
24497,49.4782,0.687112,-1.56733,61.6249,44.8706,2.25799,1.56631,216.913,124.829,1
24498,74.9651,-0.663669,2.42305,92.0895,61.6603,-1.67974,-0.515107,171.126,153.284,0
24499,74.9977,0.743785,-2.32625,96.7169,60.1428,1.21877,0.959964,110.622,137.786,0
24500,78.2097,0.749897,0.868323,101.25,54.4404,0.125149,-1.3888,54.8672,125.014,1
24501,41.7472,0.480989,0.472348,46.6701,37.633,-1.17274,-2.6211,66.6172,107.936,0
24502,156.681,0.755675,2.17902,203.587,37.024,0.107536,-2.45833,37.2383,122.454,1
24503,75.3408,-1.73434,2.83208,220.059,52.1792,-1.14657,-0.801613,90.4033,127.238,1
24504,37.6511,1.7945,0.656385,116.392,32.8447,-0.405321,2.9558,35.5798,113.765,0
24505,35.809,-0.0780898,1.97919,35.9182,34.4663,2.26489,-1.35957,167.746,124.056,1
24506,56.1707,-0.857827,-1.21373,78.1367,54.0633,0.196468,1.96536,55.1101,125.868,1
24507,57.5678,0.117728,-2.80043,57.9672,55.214,-0.85112,0.426995,76.4495,126.156,1
24508,87.9418,1.22295,-1.5273,162.322,39.4091,0.350313,1.02755,41.8521,124.557,1
24509,91.4746,-1.43242,-1.19194,202.504,37.2404,0.315066,-0.503409,39.1041,122.01,1
24510,64.9503,-1.55166,1.10259,160.141,56.6215,-1.36319,-2.45816,117.899,119.183,1
24511,41.1798,-0.36596,2.96632,43.9682,30.3703,2.1446,-1.76901,131.439,124.266,1
24512,54.2473,-0.963695,-1.86018,81.4481,46.9417,0.321836,1.08009,49.3938,122.081,0
24513,40.4084,0.754488,-0.870247,52.4657,35.8987,-1.26345,1.29115,68.5714,112.787,0
24514,346.685,-1.71287,-2.52727,992.42,25.987,-1.99871,2.43695,97.6462,119.457,0
24515,40.1721,-1.09755,0.0873058,66.8967,29.5396,1.0294,-3.13751,46.6226,111.633,0
24516,43.7961,-2.07055,0.293257,176.396,34.761,0.0294672,-3.03245,34.7761,124.948,1
24517,80.475,-1.05501,0.441062,129.573,50.7885,-0.207988,-2.59767,51.891,139.347,0
24518,54.1338,-1.68168,2.70992,150.509,38.2139,0.081543,-0.118968,38.341,127.884,1
24519,66.2265,-0.452098,-2.79036,73.1106,52.6596,-1.13296,0.494268,90.2299,124.735,1
24520,65.159,-0.317354,-1.01993,68.4678,51.6894,0.270688,1.69143,53.5947,118.562,0
24521,86.6349,1.06764,1.43852,140.882,57.1677,0.0356446,2.85785,57.204,119.04,1
24522,93.0473,0.265132,0.531177,96.3369,62.1214,0.200933,2.47187,63.3797,125.553,1
24523,61.8053,1.52495,-2.06856,148.721,45.7858,-0.363029,-0.981349,48.8361,128.416,1
24524,73.9679,2.24617,-1.68146,353.464,38.8416,1.02722,1.62093,61.2008,127.445,1
24525,84.2324,0.0240967,-1.2799,84.2568,59.4456,-1.43592,-1.87309,132.011,120.085,1
24526,117.157,0.0980939,-0.232663,117.721,39.9216,-0.0012996,2.20062,39.9216,128.47,1
24527,38.1497,-1.78606,1.07728,116.996,28.5889,0.369005,-2.41173,30.5575,107.648,0
24528,104.231,-0.0126989,3.08084,104.239,39.9093,-0.931298,-0.231243,58.504,142.417,0
24529,66.9571,0.364136,0.329269,71.4454,44.2899,1.7414,2.58623,130.225,127.52,1
24530,92.3755,-1.67926,-0.0421217,256.253,50.2553,-1.54751,2.16024,123.44,121.849,1
24531,85.9339,0.709381,2.0111,108.478,29.9526,1.85458,-0.775875,98.0278,117.203,0
24532,56.4877,0.765528,-1.50104,73.8637,52.3896,2.2164,1.35585,243.173,137.845,0
24533,86.5341,0.185224,-1.3911,88.0227,58.8197,0.873126,1.76871,82.7013,151.205,0
24534,52.2991,-0.389567,-1.11695,56.318,51.2891,-2.45443,0.961689,300.702,155.234,0
24535,38.4539,1.63531,1.2655,102.402,25.1704,-0.777723,-2.08751,33.1741,113.087,0
24536,73.7822,2.2808,-0.698235,364.73,32.7257,1.13506,-3.09892,56.1699,109.198,0
24537,48.2167,1.64691,-0.838735,129.789,37.6917,-0.672789,2.18632,46.5489,149.252,0
24538,40.1363,-1.25172,1.33494,75.9048,36.3071,1.21099,1.01569,66.346,120.249,0
24539,61.6224,0.462447,-0.767434,68.3298,47.5458,-0.631083,2.40209,57.3322,124.837,1
24540,62.1494,0.668159,-0.89042,76.5462,61.6399,0.497007,2.31089,69.411,124.187,1
24541,66.2851,-0.895366,1.02872,94.678,50.0011,-1.54154,-2.24731,122.149,120.955,1
24542,71.6211,0.827976,-0.703446,97.6057,68.8591,1.08767,1.39503,113.768,123.145,1
24543,72.8075,2.01501,-1.72598,277.911,53.4683,1.73418,1.49556,156.149,125.92,1
24544,67.9104,-0.211259,0.113572,69.4315,27.5318,-2.29267,1.99479,137.691,127.916,1
24545,66.3901,0.816749,1.02195,89.7925,45.1254,-0.22063,-2.61021,46.2281,121.658,1
24546,41.2196,0.022941,-0.49346,41.2304,31.7067,2.10674,3.09888,132.265,114.09,0
24547,79.9797,-1.73301,1.84853,233.317,62.1668,-1.55133,-1.89067,153.231,135.386,0
24548,135.715,1.71526,0.129478,389.369,48.4784,1.84152,-1.68386,156.699,128.155,1
24549,65.7111,0.434968,0.503799,72.0259,56.143,0.0229858,-2.63256,56.1579,124.064,1
24550,53.2347,-2.08765,0.648603,217.994,42.4174,-0.739349,-2.612,54.5487,117.329,0
24551,65.9859,0.247278,1.73318,68.0136,50.3513,0.981335,-1.307,76.6051,122.995,1
24552,67.5714,-0.0634002,-2.75531,67.7073,53.0603,-0.675579,0.342231,65.6364,125.382,1
24553,69.1759,-0.817706,0.0112282,93.6206,56.3545,-0.745689,-3.11694,72.7622,124.952,1
24554,50.1338,0.82958,-1.22958,68.3972,48.9682,-0.655614,3.04275,59.8746,116.139,0
24555,207.41,0.939709,-0.7203,305.928,78.0638,0.036792,-1.0146,78.1166,124.554,1
24556,64.4231,-2.257,0.607004,311.135,51.9498,-1.42548,-2.93457,114.296,123.731,1
24557,65.937,1.08929,3.05119,109.08,55.1396,1.81498,0.373628,173.795,125.595,1
24558,41.2308,0.118072,-0.56101,41.5185,33.0981,-1.76246,2.22155,99.2674,108.22,0
24559,52.8751,1.10434,-1.01972,88.5305,52.801,-0.160987,1.92123,53.4867,127.1,1
24560,63.7866,0.262954,0.910438,66.0046,58.2309,-0.0337088,-2.13842,58.264,123.105,1
24561,94.6036,-0.896632,2.15066,135.249,41.8279,-1.19071,-1.28254,75.1528,125.853,0
24562,59.2065,-0.140521,1.95046,59.792,55.3296,-0.77509,-0.982526,72.7986,119.689,0
24563,67.3921,-1.07054,0.98312,109.842,63.4324,-1.09227,-1.90256,105.186,129.703,1
24564,69.2003,-2.28562,0.943304,343.701,28.4064,-0.857384,-2.06423,39.5027,112.103,0
24565,70.8094,0.266053,-1.61584,73.3303,53.393,0.672509,1.56287,65.929,125.503,1
24566,119.019,-1.48298,2.78817,275.71,36.6253,-1.08498,0.0778515,60.3819,131.673,1
24567,52.1454,1.19809,0.441448,94.2675,38.0251,-0.705059,-2.77051,47.8745,132.478,0
24568,74.5445,-0.392168,-1.09199,80.3507,35.5135,1.05366,0.678522,57.1197,113.635,0
24569,135.434,-1.84164,1.99767,437.819,29.7192,-1.02491,-2.30158,46.7435,118.825,0
24570,64.4258,-0.209555,-1.39735,65.8456,52.3553,-1.02832,1.90896,82.5635,125.663,1
24571,65.8378,-0.0222964,0.681064,65.8541,62.896,-0.49629,3.11379,70.8021,124.565,1
24572,66.8737,-0.722148,-1.19513,85.082,53.1648,-1.34557,1.78139,109.008,124.707,1
24573,44.046,-1.12084,2.25591,74.7336,26.2611,1.57251,-0.92508,65.9976,139.596,0
24574,36.7314,-1.71528,-0.142927,105.385,27.4003,0.955047,1.86683,40.8756,124.351,0
24575,67.1126,2.09808,2.03112,277.618,61.1626,2.08429,-0.884318,249.645,127.322,1
24576,50.1116,-1.36731,2.18164,104.722,38.7311,0.0356203,-1.11751,38.7557,110.474,0
24577,113.373,0.388352,-1.22806,122.03,31.5355,-0.0855681,1.57773,31.651,121.325,0
24578,78.7173,0.0787226,-0.304804,78.9613,46.2015,0.733722,2.61084,59.2058,126.41,1
24579,103.529,-0.45978,-0.00917936,114.666,61.1667,-0.248335,2.71951,63.0625,156.684,0
24580,67.6371,-0.338014,-2.76505,71.538,27.6453,2.0899,0.356238,113.453,158.427,0
24581,57.8729,0.78188,-1.02923,76.4826,37.9092,2.06639,2.5128,152.07,112.135,0
24582,42.5296,0.117447,-2.68994,42.8232,36.256,1.80655,0.380708,113.366,108.213,0
24583,86.5904,-0.799013,2.13539,115.733,46.94,-1.24395,-0.772157,88.1893,129.825,0
24584,52.5266,0.898175,0.970889,75.1769,29.6695,-1.37793,2.77111,62.5843,126.672,0
24585,59.2213,0.378983,2.19407,63.5253,46.2068,0.651514,-0.761069,56.3653,105.144,0
24586,75.3346,0.671656,-0.379985,92.9756,64.7897,-0.0101635,-2.30839,64.7931,124.648,1
24587,81.2192,-0.667985,2.44596,100.023,47.5174,-0.939463,-0.688202,70.075,125.392,1
24588,82.9279,1.9017,-2.86623,283.887,32.839,0.434046,0.394149,35.9813,133.612,0
24589,55.4025,-0.886834,-1.16476,78.6547,26.5988,1.08296,2.96311,43.7818,111.341,0
24590,128.415,2.13716,-1.3379,551.76,36.7017,2.03,0.828838,142.135,121.537,0
24591,41.7044,-0.429539,1.76859,45.6113,34.7977,2.18446,-0.0548342,156.562,143.687,0
24592,58.8279,0.599325,2.88808,69.7132,48.7811,-0.566443,0.0130365,56.8185,125.053,1
24593,77.8472,-1.11102,-1.6265,131.043,64.9005,-0.661527,0.281722,79.6268,120.366,1
24594,64.3524,-0.849904,3.10077,89.0277,62.5621,-0.933274,0.0121537,91.8438,126.968,1
24595,80.2046,0.47857,1.62864,89.5658,49.4531,0.84833,-1.12995,68.341,125.854,1
24596,40.6803,0.0975403,-0.552024,40.874,29.894,-2.08518,2.34375,122.122,115.254,0
24597,98.8682,0.317347,1.7268,103.889,38.7518,1.45364,-0.301868,87.4314,128.656,1
24598,64.0392,-0.325801,1.83294,67.4681,56.8979,-0.975366,-1.34097,86.1774,127.135,1
24599,59.5142,1.85873,2.55463,195.548,40.669,0.507092,-0.477911,46.0109,121.615,1
24600,90.2243,1.55704,2.6123,223.554,26.0178,-0.382164,1.23858,27.941,125.461,1
24601,69.1154,0.0079997,-0.945859,69.1176,63.5959,-0.781237,2.02739,84.0105,142.62,0
24602,49.1384,-0.761382,-2.55031,64.0828,43.6868,-2.34029,0.578109,228.93,123.071,1
24603,70.6402,2.32948,-2.87854,366.269,33.449,0.749756,-0.11543,43.2992,127.853,0
24604,59.5949,0.710518,2.16693,75.2813,39.5374,-1.11052,-0.531763,66.5279,138.551,0
24605,60.1489,-1.08255,0.402745,98.9725,46.2359,-2.25372,3.07717,222.581,121.652,0
24606,55.3415,0.266197,-0.318092,57.3139,48.1504,0.842315,2.93267,66.2657,107.407,0
24607,37.5851,1.78056,-2.92308,114.667,25.0739,-1.04522,0.679913,40.0635,132.837,0
24608,70.2206,-0.0485571,-2.72245,70.3034,54.9308,0.38161,0.882274,58.9793,123.86,1
24609,62.3171,0.185611,0.685967,63.3937,52.3261,1.03042,-2.64248,82.6518,124.092,1
24610,101.017,-0.763932,2.666,131.956,66.9718,-1.02765,-1.93338,105.559,124.618,1
24611,85.4548,-0.828708,1.56979,116.516,46.8535,-1.01212,-1.16823,72.9715,124.528,1
24612,84.6855,1.21597,2.42571,155.398,53.7661,0.106349,-2.35906,54.0704,121.051,1
24613,54.4522,-0.103928,-0.674525,54.7466,41.9191,-1.18367,2.41142,74.8777,109.787,1
24614,71.8635,-1.44208,1.44096,160.469,54.8799,-1.92736,-1.69316,192.543,129.315,1
24615,66.2152,-0.347971,-1.41085,70.2646,58.4944,-0.0266659,1.72222,58.5152,126.079,1
24616,57.832,-0.24412,1.21659,59.5638,55.0699,0.407466,-1.79618,59.7051,118.689,1
24617,113.178,-0.401915,-3.11063,122.442,26.9654,-0.601872,0.0187442,31.9987,111.038,0
24618,46.7866,0.164612,0.431168,47.4219,37.0694,1.97191,3.02216,135.74,117.515,1
24619,49.153,1.24724,1.49261,92.605,37.6395,-0.642955,-1.52636,45.6912,127.282,1
24620,55.2539,1.1817,1.5183,98.5361,39.6591,-0.15942,-1.34504,40.1642,114.74,0
24621,58.9325,-2.30071,0.494529,297.062,57.3499,-1.34609,-2.68288,117.643,129.753,1
24622,39.0676,1.18349,0.0856229,69.7742,26.6756,-1.77021,2.89687,80.5922,148.362,0
24623,56.263,-0.934274,-2.21175,82.657,30.1895,1.32165,2.69922,60.6249,125.375,1
24624,84.96,-0.58269,1.97808,99.7959,53.7148,0.398324,-1.06238,58.0327,151.537,0
24625,45.0347,1.8348,1.44696,144.641,28.8457,-0.869792,-1.53657,40.4626,148.564,0
24626,69.6492,-0.435255,1.05444,76.3514,29.9458,0.68385,-2.23648,37.225,105.796,0
24627,77.53,-0.866451,-0.557134,108.499,40.4768,0.0879095,2.91029,40.6334,123.711,0
24628,55.8935,-0.620667,2.55632,67.0094,30.1616,0.98356,-0.411694,45.9654,109.751,0
24629,142.518,1.04984,2.10252,228.54,28.6033,0.609317,-0.511387,34.0793,126.495,1
24630,79.1462,-0.981707,2.9906,120.448,31.3269,0.687425,-1.21664,39.0248,126.596,1
24631,61.5262,0.566961,-2.49966,71.6826,28.3727,-1.63911,0.626822,75.8221,139.763,0
24632,43.2732,-0.603431,-3.04342,51.3937,40.0369,1.25435,0.0382545,75.8865,121.794,1
24633,73.8319,1.12951,-0.81849,126.154,58.0188,1.14894,2.09257,100.715,130.037,1
24634,37.9582,-0.809236,2.09967,51.0801,27.2917,1.43836,-1.25993,60.7388,109.258,0
24635,114.071,0.526029,-0.796946,130.221,33.1965,1.7666,0.950279,99.9524,124.57,1
24636,64.7006,-1.2586,-0.783544,123.078,56.6139,-0.650123,2.83256,69.0055,123.454,1
24637,51.1427,-2.20451,1.49016,234.646,36.4255,-0.661119,-1.04128,44.6801,110.321,0
24638,110.544,0.815121,2.68031,149.346,28.1137,1.98818,0.248125,104.571,125.386,1
24639,110.018,-0.267335,1.81038,113.973,38.3927,-0.185498,-1.97999,39.0552,123.319,1
24640,76.4833,0.398917,0.668321,82.65,50.1446,0.871291,-2.86782,70.4132,124.994,1
24641,41.1988,1.14823,2.48063,71.4757,29.9549,-1.02813,-0.305528,47.2314,115.462,0
24642,63.7502,-1.3738,-2.46884,133.986,52.5481,-0.718598,0.538441,66.7096,121.777,1
24643,54.449,1.21619,-0.287669,99.9316,47.9157,0.184736,-2.87226,48.7356,112.596,0
24644,39.0183,-1.74129,1.90426,114.713,27.9477,1.12949,0.0261096,47.7525,141.313,0
24645,61.6344,-0.642422,1.92778,74.7963,58.4033,-0.121682,-0.923335,58.8362,122.863,1
24646,61.9573,-0.916557,-2.69758,89.8553,52.106,-2.00534,-0.0192727,197.046,128.27,0
24647,96.2506,0.0512244,1.68259,96.3769,56.1123,-0.170326,-1.43399,56.9282,147.872,0
24648,70.237,-1.17088,2.83706,124.141,64.0496,-1.53509,-0.308404,155.55,136.374,0
24649,79.3248,-0.878034,1.01766,111.918,46.7503,-1.01259,-1.10662,72.837,106.691,0
24650,63.6063,0.372945,-0.647893,68.0812,43.4551,0.996777,2.68357,66.8905,109.853,0
24651,35.4443,2.13255,1.97461,151.61,25.978,-0.894456,-2.67733,37.0814,138.406,0
24652,98.7036,1.02812,-1.72577,155.63,44.2815,1.54912,1.23444,108.927,136.21,0
24653,104.266,-1.05847,-0.360272,168.335,49.0215,-0.686965,1.78613,61.0507,128.455,1
24654,96.1296,-1.05839,2.63995,155.189,37.4803,-0.610667,-0.390969,44.6886,122.891,0
24655,69.1234,0.86966,1.19452,96.9523,54.8715,0.344559,-1.90761,58.1611,127.42,1
24656,150.1,0.239755,-0.233241,154.435,45.6053,-0.718388,-1.44757,57.8882,125.272,1
24657,265.633,0.447597,-2.68105,292.689,85.6484,1.26291,-2.8757,163.525,129.765,1
24658,65.0171,0.507449,-1.56185,73.5693,56.5746,0.403279,1.76984,61.2378,120.916,1
24659,44.0414,0.355879,-1.37969,46.8598,34.0924,-1.81271,1.01252,107.225,124.507,0
24660,83.2199,1.04438,-0.30447,132.883,42.7611,1.96301,-2.85887,155.247,127.524,1
24661,234.14,1.29947,-2.70053,461.259,34.0003,2.01851,-1.49633,130.22,120.462,1
24662,63.3138,-1.17718,-1.12051,112.488,55.5373,-2.01772,2.49254,212.546,126.222,1
24663,78.7259,0.729128,-1.49226,100.596,30.8756,-0.80228,1.99119,41.3567,127.855,1
24664,58.0961,-0.582833,1.66384,68.246,51.1292,-1.99267,-1.38677,191.005,137.136,0
24665,100.171,2.24969,-1.56306,480.331,68.1593,2.08519,3.04993,278.446,123.27,1
24666,53.7705,-1.76045,1.11326,160.963,29.8435,0.840026,-1.95822,41.0069,157.912,0
24667,102.226,-1.4304,-1.50306,225.898,57.0035,-1.58857,1.54496,145.387,152.984,0
24668,62.523,0.968493,1.43251,94.2104,59.9351,1.24779,-1.75371,112.971,123.596,1
24669,46.3222,1.23184,-0.826284,86.1429,35.9791,-1.30992,2.27769,71.5213,156.945,0
24670,75.8626,0.809713,-0.484408,102.12,39.993,1.36501,2.7907,83.4086,114.2,0
24671,57.4869,0.742168,-1.57052,74.0594,56.6158,-0.197808,1.62644,57.727,126.895,1
24672,75.3436,-0.995782,0.605126,115.889,48.8239,-0.863081,-2.53263,68.1659,121.569,0
24673,41.5729,-1.54442,-2.80645,101.827,34.5276,0.294174,0.582674,36.0323,109.714,0
24674,63.1744,0.0807183,-2.06781,63.3803,52.039,1.26705,1.79646,99.7076,129.237,1
24675,45.5587,1.37886,-2.51623,96.1798,43.7509,-0.704948,0.356386,55.0797,141.799,0
24676,59.5901,1.10799,2.77852,100.066,37.4145,-0.578894,-0.309687,43.8607,130.041,0
24677,68.9957,2.22668,0.9016,323.484,34.8007,0.655175,-2.26355,42.5409,129.839,0
24678,56.4196,1.05999,3.00871,91.197,45.2397,-0.313356,0.148575,47.479,125.015,1
24679,70.1434,1.65885,-1.74298,190.918,51.1968,2.12187,1.41369,216.73,123.075,1
24680,69.2124,0.401335,-1.46455,74.8616,31.6722,-1.20565,2.90545,57.6186,113.337,0
24681,46.7132,-1.63,2.24486,123.786,36.1286,0.160626,-0.792667,36.5957,117.275,0
24682,60.6302,0.703053,-0.797665,76.2419,31.6143,-1.16398,2.27614,55.5606,128.534,0
24683,60.9003,-0.901778,0.874576,87.3867,47.6612,-2.03003,-2.1074,184.584,125.061,1
24684,64.1724,-0.851538,1.90251,88.879,57.6711,-1.27018,-0.920621,110.794,122.839,1
24685,43.5079,0.0193666,-0.493714,43.516,36.1151,2.11641,2.45826,152.076,126.778,1
24686,63.4409,-0.423498,2.03972,69.2155,47.6849,0.569534,-1.21641,55.6299,123.683,1
24687,80.5965,-1.57302,-0.609394,202.644,50.2283,-1.19191,3.11383,90.3356,124.325,1
24688,62.1303,-0.853926,2.00823,86.1931,55.195,-0.0370028,-1.22943,55.2328,126.902,1
24689,70.7034,-1.57184,-1.23741,177.577,53.9293,-2.13439,1.41376,231.093,124.868,1
24690,52.232,-1.63155,1.79556,138.609,49.1902,-0.392185,-0.570005,53.0219,115.258,1
24691,81.8812,-1.73798,-0.846443,239.982,52.3041,-2.15186,3.07677,227.971,124.053,1
24692,68.9305,1.50091,-2.54609,162.287,31.9036,-0.518058,1.39058,36.2815,141.183,0
24693,67.6405,0.207413,-0.501773,69.1007,60.3153,0.145408,2.18869,60.9541,124.573,1
24694,44.4513,1.15508,-2.61459,77.5519,40.7267,-0.256321,0.754013,42.0719,106.746,0
24695,65.2645,-0.46062,1.65081,72.3114,59.3,-0.263569,-1.51428,61.3717,125.017,1
24696,73.9961,0.558738,-2.52566,85.85,42.9124,-0.283541,0.640678,44.6489,122.835,1
24697,88.0132,-0.610467,0.637653,104.929,35.9167,-1.61978,-1.96312,94.2797,123.472,1
24698,65.8587,-1.46098,1.76332,149.572,28.06,0.15664,-1.76462,28.405,114.482,0
24699,35.8391,-0.832171,1.28715,48.9814,31.8325,1.59486,-2.02761,81.6591,123.566,0
24700,53.1788,0.87453,0.179972,74.844,47.5765,-0.985565,-3.12429,72.6149,147.109,0
24701,53.3203,-0.18688,-1.68105,54.2541,44.5787,1.11663,1.27805,75.381,118.629,0
24702,73.6571,-1.91175,1.96631,254.586,48.5648,-1.14799,-1.61386,84.2388,125.784,1
24703,55.6704,0.194127,1.13018,56.7227,46.023,-1.33528,-1.92748,93.5222,132.237,0
24704,75.003,0.436258,1.34967,82.2543,69.3496,-0.219699,-1.62043,71.03,151.567,0
24705,56.844,1.71244,-1.21631,162.657,36.4463,0.287668,1.92333,37.9648,115.126,0
24706,62.897,0.418455,1.52316,68.4846,49.8024,-1.16773,-1.22489,87.7956,147.408,0
24707,86.4357,1.24449,0.994626,162.467,67.4815,0.963032,2.93596,101.268,127.887,1
24708,61.3438,1.03144,-2.72735,96.9721,45.7765,-0.387044,0.693763,49.2483,132.958,1
24709,54.9623,-1.33498,-2.88238,111.658,39.3406,0.846304,-2.75365,54.2903,122.914,0
24710,59.2981,0.559858,1.78921,68.8366,49.1546,0.404915,-1.07344,53.2396,107.256,0
24711,53.8666,1.8874,1.71118,181.899,26.7392,0.112348,-1.67409,26.9081,107.418,0
24712,49.7393,-1.55144,-0.307808,122.612,25.7541,0.946923,1.73941,38.1895,129.847,1
24713,72.5121,-0.221482,2.5878,74.2979,28.2572,0.92369,-0.815903,41.1936,105.118,0
24714,81.8316,2.12925,-0.710388,348.908,27.6554,0.512926,2.48669,31.3738,127.915,1
24715,46.4059,-1.87935,-2.07733,155.504,30.4713,0.386644,1.78141,32.7774,126.137,1
24716,136.355,1.68457,-2.76224,380.134,56.7103,1.68473,-0.961601,158.122,137.8,1
24717,63.6535,-0.609877,1.0103,75.863,51.5017,0.15101,-2.12662,52.0901,122.9,0
24718,60.5531,2.26241,-1.92804,293.996,58.4825,1.67045,0.81283,160.906,121.991,1
24719,55.8677,-0.464915,0.952485,62.015,44.9847,-2.28479,-2.05636,223.247,144.564,0
24720,37.2958,-1.81761,1.02563,117.847,33.7769,0.766223,-2.24099,44.1868,138.866,0
24721,75.7188,0.849901,-2.95535,104.752,48.0038,1.95617,-0.882368,173.14,125.259,1
24722,111.213,-0.232943,-0.87861,114.244,53.4743,-0.769847,1.66842,70.1187,153.307,0
24723,59.0144,0.843691,-1.37646,81.294,50.264,-1.01691,1.89626,78.5713,159.403,0
24724,73.8164,-0.384271,0.256534,79.3339,47.1416,-1.14304,-2.55008,81.4405,125.036,1
24725,63.268,1.1441,1.0334,109.394,45.2761,0.95078,-1.96419,67.3294,107.267,0
24726,69.4938,-0.845905,0.0643954,95.8755,51.9095,-1.50728,-2.85781,122.921,126.067,1
24727,97.9707,-1.92551,-1.29961,343.117,57.5279,-1.62546,3.13374,151.803,122.016,1
24728,66.6752,0.583884,-2.47519,78.3672,30.9867,-1.33735,0.245857,63.0808,134.849,0
24729,80.0143,0.800024,-1.50705,107.016,44.2807,1.28347,1.50703,86.0424,122.308,1
24730,50.8638,0.38883,0.823052,54.7575,38.5576,-0.859392,-2.5545,53.6942,105.876,0
24731,94.1692,1.19263,1.66517,169.465,44.0958,1.67388,-1.38349,121.712,132.493,1
24732,74.5674,-0.731715,0.318283,95.436,51.0623,0.500551,-2.75707,57.5938,147.53,0
24733,65.3941,0.300773,0.537665,68.3744,60.8333,0.562589,-2.19698,70.7169,124.648,1
24734,93.1367,-0.292264,-0.217152,97.1428,66.1484,-0.00162313,1.62136,66.1485,126.907,1
24735,83.618,1.90996,2.02437,288.521,45.7167,2.13074,-1.19709,195.206,124.313,1
24736,40.3726,1.7312,1.24434,117.575,27.9613,-0.645713,-2.10877,33.9959,120.299,0
24737,67.3125,-0.559737,-2.99997,78.1354,45.4366,-1.22761,0.135801,84.1949,116.831,1
24738,59.3132,-0.378627,2.04569,63.6157,57.5762,0.34626,-1.07454,61.0624,124.631,1
24739,55.5872,2.27626,1.09546,273.569,36.6755,0.582734,-2.33088,43.0809,123.999,1
24740,68.7631,-0.959862,-2.13857,102.948,48.395,-1.52819,1.00402,116.796,120.064,1
24741,51.5427,1.58489,1.65137,131.014,31.9989,-0.977271,-1.42826,48.5349,157.483,0
24742,80.0164,-0.971409,1.69483,120.833,40.7729,-0.0344901,-1.9188,40.7971,124.161,1
